PuntoConteo,Dia,Liviano,Autobuses,C23E,C4E,C5E
10540,13/05/2016,75113,974,933,544,1135
10540,13/05/2017,73882,707,771,503,1130
10540,13/05/2018,62725,250,201,221,682
10540,13/05/2019,67357,800,852,489,971
10540,13/06/2015,70978,582,641,541,830
10540,13/06/2016,67510,739,716,449,984
10540,13/06/2017,69937,857,970,552,1200
10540,13/06/2018,71888,807,909,540,1206
10540,13/06/2019,71975,931,955,535,1118
10540,13/07/2015,67196,667,700,552,928
10540,13/07/2016,75414,783,890,560,1170
10540,13/07/2017,72137,853,835,551,1155
10540,13/07/2018,78698,846,975,563,1227
10540,13/07/2019,74738,686,727,400,1060
10540,13/08/2015,72850,825,862,658,985
10540,13/08/2016,74403,661,681,434,1062
10540,13/08/2017,60922,235,209,243,574
10540,13/08/2018,71686,736,849,458,1089
10540,13/08/2019,69714,799,901,509,1126
10540,13/09/2015,56804,265,268,307,431
10540,13/09/2016,71030,807,806,501,1122
10540,13/09/2017,70807,853,920,554,1175
10540,13/09/2018,70091,834,885,530,1062
10540,13/09/2019,71886,805,900,504,1022
10540,13/10/2015,67056,669,759,542,947
10540,13/10/2016,69733,878,870,554,1104
10540,13/10/2017,74814,1000,1034,558,1257
10540,13/10/2018,69966,689,670,434,1051
10540,13/10/2019,45001,154,670,434,1051
10540,13/11/2015,74903,819,909,604,1089
10540,13/11/2016,61993,257,234,248,623
10540,13/11/2017,67270,849,803,480,963
10540,13/11/2018,69595,827,935,525,1102
10540,13/11/2019,54060,639,803,480,963
10540,13/12/2015,68516,359,316,362,749
10540,13/12/2016,76345,926,960,550,1269
10540,13/12/2017,76401,981,1055,523,1226
10540,13/12/2018,76570,989,1045,580,1184
10540,13/12/2019,64427,739,1055,523,1226
10540,14/01/2015,68735,718,778,611,972
10540,14/01/2016,70135,793,906,568,1057
10540,14/01/2017,71470,679,667,459,1142
10540,14/01/2018,58817,264,216,237,564
10540,14/01/2019,71299,824,802,405,1091
10540,14/02/2015,71738,707,653,526,968
10540,14/02/2016,64288,284,221,268,577
10540,14/02/2017,73647,1094,1157,610,1362
10540,14/02/2018,70724,933,956,514,1213
10540,14/02/2019,74756,855,966,541,1196
10540,14/03/2015,72451,622,642,517,886
10540,14/03/2016,69038,731,705,502,936
10540,14/03/2017,75349,1061,1124,587,1369
10540,14/03/2018,73257,931,1007,602,1218
10540,14/03/2019,74715,871,960,538,1173
10540,14/04/2015,68345,762,803,577,916
10540,14/04/2016,72039,896,930,587,1128
10540,14/04/2017,38356,183,168,73,341
10540,14/04/2018,73095,547,704,424,1073
10540,14/04/2019,58549,272,284,234,635
10540,14/05/2015,70347,1085,868,596,991
10540,14/05/2016,72667,653,703,440,1046
10540,14/05/2017,73891,379,354,308,734
10540,14/05/2018,69366,768,882,428,1033
10540,14/05/2019,72813,888,923,526,1118
10540,14/06/2015,58828,265,254,329,445
10540,14/06/2016,69302,784,841,493,1070
10540,14/06/2017,70734,948,879,542,1216
10540,14/06/2018,72890,887,960,564,1221
10540,14/06/2019,77611,886,975,559,1127
10540,14/07/2015,71551,728,863,643,1094
10540,14/07/2016,75582,785,821,528,1161
10540,14/07/2017,76353,932,1010,546,1212
10540,14/07/2018,71753,520,630,434,1034
10540,14/07/2019,62843,254,242,235,632
10540,14/08/2015,77444,787,867,620,1019
10540,14/08/2016,62625,238,230,245,587
10540,14/08/2017,67965,824,854,454,1021
10540,14/08/2018,69017,833,943,548,1121
10540,14/08/2019,71627,792,981,499,1114
10540,14/09/2015,62290,618,626,489,855
10540,14/09/2016,72553,866,914,536,1129
10540,14/09/2017,71287,928,943,536,1134
10540,14/09/2018,73809,825,952,459,1101
10540,14/09/2019,61552,402,952,459,1101
10540,14/10/2015,64432,747,856,544,983
10540,14/10/2016,73279,945,962,599,1126
10540,14/10/2017,72276,721,730,453,1147
10540,14/10/2018,57925,261,206,220,528
10540,14/10/2019,52761,472,206,220,528
10540,14/11/2015,73326,617,644,518,1041
10540,14/11/2016,70777,814,845,474,978
10540,14/11/2017,69102,885,933,568,1147
10540,14/11/2018,72092,855,1008,547,1142
10540,14/11/2019,54444,699,933,568,1147
10540,14/12/2015,74239,850,793,545,1040
10540,14/12/2016,75106,868,976,547,1189
10540,14/12/2017,76574,919,1116,599,1185
10540,14/12/2018,77625,997,1068,573,1224
10540,14/12/2019,65973,580,1116,599,1185
10540,15/01/2015,70866,734,823,590,1047
10540,15/01/2016,74282,890,917,575,1122
10540,15/01/2017,63671,281,265,241,631
10540,15/01/2018,71229,777,821,453,1073
10540,15/01/2019,73071,847,910,471,1187
10540,15/02/2015,60763,346,279,361,601
10540,15/02/2016,71320,738,699,493,933
10540,15/02/2017,69257,1013,1176,595,1335
10540,15/02/2018,74995,856,970,571,1230
10540,15/02/2019,77697,933,1015,519,1151
10540,15/03/2015,61526,317,308,342,510
10540,15/03/2016,71768,822,877,557,1060
10540,15/03/2017,76335,1025,1113,588,1370
10540,15/03/2018,73323,1035,1096,592,1236
10540,15/03/2019,77345,929,983,545,1176
10540,15/04/2015,69794,817,835,600,897
10540,15/04/2016,72050,911,966,596,1173
10540,15/04/2017,48858,302,295,207,674
10540,15/04/2018,62406,284,248,239,683
10540,15/04/2019,63405,701,792,436,988
10540,15/05/2015,73529,1067,913,601,1057
10540,15/05/2016,59609,274,248,235,558
10540,15/05/2017,72798,1016,1051,607,1132
10540,15/05/2018,71491,823,945,563,1174
10540,15/05/2019,73146,943,946,469,1198
10540,15/06/2015,67547,912,765,505,842
10540,15/06/2016,72272,941,940,512,1119
10540,15/06/2017,71800,868,906,527,1189
10540,15/06/2018,74390,905,941,568,1245
10540,15/06/2019,77171,665,704,435,959
10540,15/07/2015,71343,798,844,613,1061
10540,15/07/2016,79083,955,956,567,1163
10540,15/07/2017,73720,674,592,420,1031
10540,15/07/2018,61252,248,217,235,604
10540,15/07/2019,68562,741,760,474,1037
10540,15/08/2015,67134,334,418,456,691
10540,15/08/2016,55981,237,229,205,587
10540,15/08/2017,60723,350,289,293,687
10540,15/08/2018,62964,396,385,274,766
10540,15/08/2019,64284,363,409,283,742
10540,15/09/2015,52813,312,399,364,569
10540,15/09/2016,60578,374,448,311,686
10540,15/09/2017,64384,466,516,327,820
10540,15/09/2018,65529,332,480,354,761
10540,15/09/2019,45672,143,480,354,761
10540,15/10/2015,69270,759,807,600,1007
10540,15/10/2016,73479,610,636,449,971
10540,15/10/2017,59470,309,308,258,654
10540,15/10/2018,55781,555,518,328,676
10540,15/10/2019,56171,612,518,328,676
10540,15/11/2015,65139,297,271,333,589
10540,15/11/2016,72865,940,949,581,1082
10540,15/11/2017,69731,880,1032,553,1118
10540,15/11/2018,73569,960,952,546,1106
10540,15/11/2019,56611,683,1032,553,1118
10540,15/12/2015,75319,859,967,628,1200
10540,15/12/2016,78904,987,1012,571,1190
10540,15/12/2017,79639,1018,1130,596,1247
10540,15/12/2018,83801,777,856,501,1194
10540,15/12/2019,59524,275,1130,596,1247
10540,16/01/2015,73266,760,873,584,1019
10540,16/01/2016,70820,570,616,469,1065
10540,16/01/2017,72939,757,734,447,1073
10540,16/01/2018,73538,808,892,559,1226
10540,16/01/2019,73708,837,906,516,1213
10540,16/02/2015,68158,737,740,547,968
10540,16/02/2016,68652,808,926,541,1102
10540,16/02/2017,71130,1080,1217,612,1278
10540,16/02/2018,77727,941,1034,609,1162
10540,16/02/2019,75586,687,699,451,991
10540,16/03/2015,67153,700,722,501,944
10540,16/03/2016,72682,886,877,585,1100
10540,16/03/2017,75277,1038,1177,583,1435
10540,16/03/2018,77580,955,1010,557,1265
10540,16/03/2019,76962,718,796,444,1050
10540,16/04/2015,69725,792,823,590,892
10540,16/04/2016,74453,741,726,482,1113
10540,16/04/2017,53555,268,226,220,737
10540,16/04/2018,70814,759,859,476,1022
10540,16/04/2019,64257,732,866,509,986
10540,16/05/2015,71225,697,646,527,884
10540,16/05/2016,69295,715,772,458,921
10540,16/05/2017,72007,986,1117,600,1277
10540,16/05/2018,71895,907,959,557,1128
10540,16/05/2019,73515,932,974,535,1107
10540,16/06/2015,69349,1068,982,615,955
10540,16/06/2016,69485,867,897,552,1051
10540,16/06/2017,76195,892,909,561,1275
10540,16/06/2018,75039,592,675,459,1183
10540,16/06/2019,66541,197,206,229,539
10540,16/07/2015,75269,847,872,623,1030
10540,16/07/2016,74812,714,664,426,1140
10540,16/07/2017,65655,314,266,247,632
10540,16/07/2018,68802,764,760,493,1012
10540,16/07/2019,73191,815,891,544,1119
10540,16/08/2015,57124,184,210,299,385
10540,16/08/2016,70292,758,793,440,937
10540,16/08/2017,71670,870,859,411,1045
10540,16/08/2018,71517,793,822,519,1002
10540,16/08/2019,72949,775,782,472,1034
10540,16/09/2015,67995,740,753,515,817
10540,16/09/2016,67442,772,768,474,958
10540,16/09/2017,58411,482,487,300,783
10540,16/09/2018,60864,197,180,192,505
10540,16/09/2019,57208,583,180,192,505
10540,16/10/2015,68984,864,913,574,1028
10540,16/10/2016,60654,274,248,250,548
10540,16/10/2017,59853,604,580,350,778
10540,16/10/2018,68455,833,811,486,946
10540,16/10/2019,56852,606,811,486,946
10540,16/11/2015,68627,700,696,534,893
10540,16/11/2016,72646,993,1017,593,1120
10540,16/11/2017,73980,952,1017,570,1217
10540,16/11/2018,77101,1003,1023,564,1183
10540,16/11/2019,61252,543,1017,570,1217
10540,16/12/2015,76243,875,977,649,1173
10540,16/12/2016,84583,1004,1096,623,1280
10540,16/12/2017,78078,814,889,481,1109
10540,16/12/2018,70548,337,339,287,762
10540,16/12/2019,58764,568,889,481,1109
10540,17/01/2015,68609,585,619,470,947
10540,17/01/2016,61187,301,258,268,606
10540,17/01/2017,72173,860,945,543,1203
10540,17/01/2018,74031,883,916,543,1213
10540,17/01/2019,76457,803,941,518,1204
10540,17/02/2015,68378,865,890,569,1053
10540,17/02/2016,70326,851,894,595,1082
10540,17/02/2017,72450,1113,1250,630,1316
10540,17/02/2018,70977,647,729,422,1084
10540,17/02/2019,65598,352,292,271,576
10540,17/03/2015,61294,668,738,522,871
10540,17/03/2016,74090,864,966,581,1118
10540,17/03/2017,78124,1075,1266,557,1424
10540,17/03/2018,78014,729,748,479,1174
10540,17/03/2019,65732,308,286,249,654
10540,17/04/2015,73871,837,945,584,915
10540,17/04/2016,62964,341,259,280,672
10540,17/04/2017,66350,756,796,458,1160
10540,17/04/2018,71848,905,974,558,1163
10540,17/04/2019,67489,653,764,464,1152
10540,17/05/2015,58024,256,245,315,445
10540,17/05/2016,67341,824,857,554,1145
10540,17/05/2017,72442,1026,1158,585,1302
10540,17/05/2018,72301,849,955,581,1109
10540,17/05/2019,74287,949,977,521,1068
10540,17/06/2015,71467,1101,883,607,988
10540,17/06/2016,76919,866,955,573,1066
10540,17/06/2017,74864,647,615,457,1131
10540,17/06/2018,62277,175,151,245,667
10540,17/06/2019,71404,886,872,486,1025
10540,17/07/2015,77237,868,979,653,1107
10540,17/07/2016,61480,287,262,225,648
10540,17/07/2017,68894,800,811,503,1068
10540,17/07/2018,70454,870,1002,553,1063
10540,17/07/2019,73107,864,923,499,1137
10540,17/08/2015,67989,707,720,491,854
10540,17/08/2016,69135,888,927,493,1062
10540,17/08/2017,72792,891,859,497,1226
10540,17/08/2018,74919,869,961,530,1199
10540,17/08/2019,71358,544,627,396,949
10540,17/09/2015,68352,805,858,552,1008
10540,17/09/2016,66491,646,600,446,975
10540,17/09/2017,53339,225,202,215,598
10540,17/09/2018,65794,693,812,444,930
10540,17/09/2019,58058,651,812,444,930
10540,17/10/2015,69098,569,626,477,888
10540,17/10/2016,57606,465,461,284,714
10540,17/10/2017,70589,884,944,479,1157
10540,17/10/2018,70090,883,941,573,1130
10540,17/10/2019,57174,657,941,573,1130
10540,17/11/2015,63311,734,890,565,1047
10540,17/11/2016,75002,969,947,564,1132
10540,17/11/2017,78774,1052,1075,585,1248
10540,17/11/2018,77131,667,682,448,1162
10540,17/11/2019,53179,218,1075,585,1248
10540,17/12/2015,77940,863,973,645,1174
10540,17/12/2016,79762,779,700,491,1190
10540,17/12/2017,73549,374,365,305,794
10540,17/12/2018,78709,806,789,478,1103
10540,17/12/2019,60120,603,365,305,794
10540,18/01/2015,58772,321,245,341,545
10540,18/01/2016,70308,735,759,495,979
10540,18/01/2017,74164,902,894,519,1217
10540,18/01/2018,72660,863,869,574,1166
10540,18/01/2019,78227,816,907,527,1207
10540,18/02/2015,69137,781,836,590,989
10540,18/02/2016,71694,848,884,576,1066
10540,18/02/2017,70830,873,965,490,1161
10540,18/02/2018,63178,333,278,265,714
10540,18/02/2019,71842,857,883,464,1076
10540,18/03/2015,69616,710,792,568,1001
10540,18/03/2016,76158,889,1005,618,1111
10540,18/03/2017,79642,810,824,441,1245
10540,18/03/2018,67389,313,290,265,746
10540,18/03/2019,72088,916,884,480,1044
10540,18/04/2015,71889,582,603,526,849
10540,18/04/2016,68267,778,793,472,965
10540,18/04/2017,71884,938,973,501,1268
10540,18/04/2018,73189,866,960,573,1206
10540,18/04/2019,53132,328,313,206,654
10540,18/05/2015,66594,864,728,523,879
10540,18/05/2016,71586,941,959,520,1160
10540,18/05/2017,72308,1001,1079,575,1301
10540,18/05/2018,75675,917,948,547,1211
10540,18/05/2019,74473,654,683,393,951
10540,18/06/2015,72125,1042,914,639,907
10540,18/06/2016,72117,541,592,413,983
10540,18/06/2017,61892,201,201,237,674
10540,18/06/2018,63950,650,733,462,956
10540,18/06/2019,70362,958,990,608,1118
10540,18/07/2015,70439,638,610,581,907
10540,18/07/2016,70756,813,791,512,987
10540,18/07/2017,69626,866,902,542,1187
10540,18/07/2018,70974,858,964,558,1098
10540,18/07/2019,75387,833,913,528,1041
10540,18/08/2015,69981,819,837,575,990
10540,18/08/2016,73482,923,890,513,1099
10540,18/08/2017,76344,989,1023,548,1265
10540,18/08/2018,73619,606,659,446,969
10540,18/08/2019,63557,262,216,174,598
10540,18/09/2015,74564,863,883,610,1035
10540,18/09/2016,59316,235,225,243,597
10540,18/09/2017,69669,863,832,502,1111
10540,18/09/2018,67618,810,870,515,1053
10540,18/09/2019,58807,674,870,515,1053
10540,18/10/2015,61923,286,256,293,534
10540,18/10/2016,65330,720,800,487,954
10540,18/10/2017,69791,1005,1043,535,1258
10540,18/10/2018,71412,948,900,562,1169
10540,18/10/2019,57946,658,900,562,1169
10540,18/11/2015,70224,783,872,572,1077
10540,18/11/2016,77721,1044,988,572,1156
10540,18/11/2017,76380,707,749,476,1069
10540,18/11/2018,66034,303,235,237,699
10540,18/11/2019,55781,553,749,476,1069
10540,18/12/2015,80712,892,1040,611,1164
10540,18/12/2016,72290,333,311,277,824
10540,18/12/2017,74633,811,879,495,1082
10540,18/12/2018,79260,889,977,514,1252
10540,18/12/2019,62499,661,879,495,1082
10540,19/01/2015,69145,712,726,515,916
10540,19/01/2016,70988,768,857,565,1090
10540,19/01/2017,77707,916,958,539,1210
10540,19/01/2018,75352,835,965,556,1237
10540,19/01/2019,73198,612,682,434,1043
10540,19/02/2015,69932,773,863,593,1005
10540,19/02/2016,72296,829,940,607,1077
10540,19/02/2017,69729,420,378,316,770
10540,19/02/2018,71555,889,828,488,1184
10540,19/02/2019,72687,941,929,551,1080
10540,19/03/2015,71453,861,835,598,992
10540,19/03/2016,70662,638,743,479,1061
10540,19/03/2017,71723,438,300,274,717
10540,19/03/2018,72256,881,851,508,1029
10540,19/03/2019,74029,914,999,528,1124
10540,19/04/2015,59544,318,286,346,495
10540,19/04/2016,67969,824,887,535,1050
10540,19/04/2017,71358,965,1079,601,1315
10540,19/04/2018,73775,862,966,546,1190
10540,19/04/2019,38288,190,117,82,300
10540,19/05/2015,65841,988,866,613,910
10540,19/05/2016,73243,904,893,561,1068
10540,19/05/2017,68104,1017,1154,579,1303
10540,19/05/2018,73188,552,666,444,1005
10540,19/05/2019,62933,255,229,211,592
10540,19/06/2015,76385,1089,993,622,978
10540,19/06/2016,59287,195,198,207,573
10540,19/06/2017,68636,751,738,440,1057
10540,19/06/2018,69842,847,911,517,1126
10540,19/06/2019,73082,1026,1016,559,1160
10540,19/07/2015,61357,277,258,383,483
10540,19/07/2016,69103,839,843,538,1162
10540,19/07/2017,72320,904,918,566,1192
10540,19/07/2018,71453,865,862,549,1134
10540,19/07/2019,77987,921,993,556,1156
10540,19/08/2015,69453,755,855,542,1013
10540,19/08/2016,76199,942,961,512,1101
10540,19/08/2017,71372,690,673,421,1104
10540,19/08/2018,63280,267,255,232,567
10540,19/08/2019,70186,814,813,470,967
10540,19/09/2015,64419,500,570,495,802
10540,19/09/2016,70575,765,774,453,1015
10540,19/09/2017,70081,903,980,524,1173
10540,19/09/2018,69396,798,898,495,1032
10540,19/09/2019,56701,607,898,495,1032
10540,19/10/2015,68893,743,765,512,857
10540,19/10/2016,70995,830,874,576,1152
10540,19/10/2017,73299,976,990,563,1292
10540,19/10/2018,73399,935,957,547,1117
10540,19/10/2019,58146,391,957,547,1117
10540,19/11/2015,69285,818,930,597,1084
10540,19/11/2016,75511,726,677,468,1009
10540,19/11/2017,68035,328,301,269,595
10540,19/11/2018,68446,764,777,443,980
10540,19/11/2019,56558,619,301,269,595
10540,19/12/2015,77421,766,789,549,1157
10540,19/12/2016,76970,715,815,509,1093
10540,19/12/2017,75811,929,1013,566,1271
10540,19/12/2018,78941,859,1003,577,1242
10540,19/12/2019,58725,592,1013,566,1271
10540,20/01/2015,69605,762,808,534,951
10540,20/01/2016,71772,708,886,564,1062
10540,20/01/2017,78713,941,953,588,1235
10540,20/01/2018,71837,709,671,443,1156
10540,20/01/2019,63960,318,233,255,644
10540,20/02/2015,74253,891,935,576,949
10540,20/02/2016,72231,670,642,492,1010
10540,20/02/2017,73680,994,1074,615,1297
10540,20/02/2018,69937,866,905,579,1299
10540,20/02/2019,73433,951,954,537,1117
10540,20/03/2015,70406,825,835,559,948
10540,20/03/2016,60137,331,339,245,722
10540,20/03/2017,74173,958,982,493,1169
10540,20/03/2018,71509,861,997,536,1196
10540,20/03/2019,74707,983,909,567,1142
10540,20/04/2015,65076,677,710,523,839
10540,20/04/2016,69865,865,857,552,1110
10540,20/04/2017,73492,1015,1091,614,1247
10540,20/04/2018,76965,896,985,572,1264
10540,20/04/2019,48214,308,361,216,592
10540,20/05/2015,67355,860,870,587,961
10540,20/05/2016,75049,914,1003,563,1205
10540,20/05/2017,66233,737,750,441,1071
10540,20/05/2018,62261,222,184,240,557
10540,20/05/2019,69830,870,836,505,957
10540,20/06/2015,72375,710,670,524,898
10540,20/06/2016,68260,689,720,462,940
10540,20/06/2017,69373,910,878,500,1210
10540,20/06/2018,68635,831,918,542,1087
10540,20/06/2019,74661,956,957,541,1179
10540,20/07/2015,63690,698,768,568,885
10540,20/07/2016,71267,905,798,521,1118
10540,20/07/2017,70646,819,914,513,1168
10540,20/07/2018,76033,901,950,617,1112
10540,20/07/2019,74605,702,650,399,963
10540,20/08/2015,72554,762,840,633,1007
10540,20/08/2016,73221,617,566,435,1020
10540,20/08/2017,60927,251,226,208,599
10540,20/08/2018,69801,878,796,503,1070
10540,20/08/2019,69705,879,945,521,1075
10540,20/09/2015,58013,233,218,317,487
10540,20/09/2016,70207,840,836,528,1138
10540,20/09/2017,70706,921,921,528,1220
10540,20/09/2018,70795,805,907,516,1091
10540,20/09/2019,58030,644,907,516,1091
10540,20/10/2015,68323,826,824,537,1018
10540,20/10/2016,70794,780,905,548,1124
10540,20/10/2017,74737,1014,1038,544,1271
10540,20/10/2018,71348,634,631,447,1012
10540,20/10/2019,48320,159,631,447,1012
10540,20/11/2015,74206,848,913,583,1088
10540,20/11/2016,63251,325,256,237,584
10540,20/11/2017,70910,865,877,481,1060
10540,20/11/2018,70967,826,925,543,1157
10540,20/11/2019,57098,614,877,481,1060
10540,20/12/2015,68446,382,343,328,808
10540,20/12/2016,77822,883,970,525,1241
10540,20/12/2017,76981,932,991,537,1358
10540,20/12/2018,76156,861,1035,616,1275
10540,20/12/2019,61992,663,991,537,1358
10540,21/01/2015,70994,760,835,573,1001
10540,21/01/2016,72545,730,895,584,1077
10540,21/01/2017,78151,820,791,483,1263
10540,21/01/2018,62897,373,248,232,694
10540,21/01/2019,75667,917,878,477,1174
10540,21/02/2015,71327,603,639,529,906
10540,21/02/2016,63400,299,240,293,569
10540,21/02/2017,69813,1145,1201,607,1351
10540,21/02/2018,71181,959,1020,585,1272
10540,21/02/2019,73285,905,968,545,1116
10540,21/03/2015,73146,613,667,539,912
10540,21/03/2016,65296,731,740,478,962
10540,21/03/2017,73131,948,1066,526,1277
10540,21/03/2018,71729,930,1038,574,1188
10540,21/03/2019,74949,979,950,510,1121
10540,21/04/2015,68345,762,803,577,916
10540,21/04/2016,72527,858,852,543,1064
10540,21/04/2017,77234,1058,1113,587,1389
10540,21/04/2018,73563,608,742,485,1077
10540,21/04/2019,52673,269,230,229,660
10540,21/05/2015,68648,954,862,595,1001
10540,21/05/2016,71535,585,655,461,1020
10540,21/05/2017,59234,228,230,254,604
10540,21/05/2018,68920,764,850,459,986
10540,21/05/2019,69469,972,940,532,1142
10540,21/06/2015,60949,235,244,325,473
10540,21/06/2016,68268,796,884,527,1030
10540,21/06/2017,71439,886,882,566,1144
10540,21/06/2018,71038,839,882,534,1161
10540,21/06/2019,74984,1001,1078,574,1179
10540,21/07/2015,68876,858,870,641,1002
